nh	female	married	sepdiv	single	ownhh	white	black	hispan	mobility	age	yrsnh	ses	violence	control
191	1	0	0	0	1	0	1	0	0	73	38	0.726	200.79	379.92
191	0	0	0	1	1	0	1	0	0	46	30	0.344	100.79	479.92
191	0	0	0	0	1	0	1	0	0	69	28	1.3086	300.79	299.92
191	1	0	0	0	0	0	1	0	1	57	3	-0.4218	220.79	499.92
191	0	0	0	0	1	0	1	0	1	65	9	1.2966	260.79	379.92
191	0	0	1	0	1	0	0	1	0	70	8.9167	-0.1522	160.79	479.92
191	1	0	0	1	0	0	1	0	2	71	40	-1.0899	179.15	399.92
191	1	1	0	0	0	0	1	0	1	25	2.1667	0.6215	262.22	319.92
191	1	0	0	1	0	0	1	0	0	44	8	-1.2731	240.79	419.92
191	1	0	0	1	0	0	1	0	0	40	5.25	0.1176	340.79	279.92
191	0	0	0	1	0	0	1	0	1	27	15	-0.4447	316.03	199.92
191	0	1	0	0	0	0	1	0	1	30	1	0.9928	260.79	319.92
191	0	1	0	0	0	0	1	0	2	40	0.3333	-0.4463	320.79	379.92
191	1	0	0	0	1	0	1	0	0	50	48	-0.4991	291.03	339.92
192	0	0	0	1	1	0	1	0	0	30	15	-1.1955	193.64	479.92
192	0	0	0	1	0	0	1	0	1	29	4	-0.9591	260.79	499.92
192	1	0	0	0	1	0	1	0	0	73	46	-1.9472	360.79	499.92
192	1	0	0	1	0	0	1	0	0	24	9	0.6809	300.79	139.92
192	1	0	0	1	0	0	1	0	0	43	15	-1.0986	193.17	319.92
192	1	0	0	1	0	0	1	0	2	27	0.3333	-1.2561	180.79	439.92
192	0	0	0	1	0	0	1	0	3	21	0.3333	-0.9327	260.79	299.92
192	0	0	0	0	0	0	1	0	0	75	6	0.3727	NA	299.92
192	1	0	0	1	0	0	1	0	2	28	0.3333	-0.4152	100.79	399.92
192	1	0	0	0	0	0	0	0	1	43	4	0.1744	120.79	499.92
192	1	0	1	0	0	0	1	0	1	35	1	-0.1725	255.19	459.92
192	0	0	0	1	0	0	1	0	0	31	6	0.0222	300.79	459.92
192	0	0	0	1	0	0	1	0	0	24	23	-1.3623	216.03	479.92
192	0	0	0	1	1	0	1	0	0	24	23.8333	1.401	266.03	439.92
192	1	0	0	1	0	0	1	0	1	40	3	-0.5743	200.79	299.92
192	0	1	0	0	1	0	1	0	0	55	25	-1.31	100.79	199.92
192	0	0	0	0	0	0	1	0	0	69	20.5	-2.1014	280.79	339.92
192	0	0	1	0	1	0	1	0	0	48	25.5	0.2893	260.79	359.92
193	1	1	0	0	1	0	0	1	0	25	5	0.9833	291.03	379.93
193	0	0	0	0	1	0	0	1	1	73	1.5	-3.0339	260.79	299.93
193	0	0	0	1	0	0	0	1	0	24	21.3333	-0.1915	220.79	406.74
193	1	1	0	0	0	0	0	1	3	28	0.6667	-1.026	220.79	239.93
193	1	0	0	1	0	0	0	1	1	22	0.0833	-0.9072	154.83	419.93
193	0	0	0	1	0	0	0	1	1	21	1.5	-1.5949	259.83	399.93
193	0	0	1	0	1	0	0	1	0	49	20	-2.032	316.03	259.93
193	0	0	1	0	0	0	0	1	0	63	10	-2.4471	380.79	299.93
193	1	1	0	0	0	0	0	1	1	45	2	-3.0176	287.36	299.93
193	1	0	1	0	1	0	0	1	0	61	30	-2.6927	100.79	397.84
193	1	0	0	1	0	0	0	1	2	21	2	-2.6088	100.79	339.93
193	1	1	0	0	1	0	0	1	0	32	2	-3.1274	141.03	359.93
193	0	0	0	0	1	0	0	1	0	86	40	-2.6492	100.79	399.93
193	0	1	0	0	0	0	0	1	0	64	10	-3.0103	93.17	379.93
193	1	1	0	0	0	0	0	1	3	40	1	-1.4687	220.79	299.93
193	0	0	0	1	1	0	0	1	4	18	1	-0.3691	140.79	319.93
193	1	1	0	0	0	0	0	1	1	32	6	-2.2464	100.79	319.93
193	0	0	0	1	0	0	0	1	0	38	7	0.0578	300.79	399.93
193	1	1	0	0	0	0	0	1	2	49	1	-1.6502	100.79	379.93
193	0	1	0	0	0	0	0	1	0	42	15	-0.7773	200.79	239.93
193	1	1	0	0	0	0	0	1	2	33	1	-2.6627	141.03	399.93
193	0	1	0	0	1	0	0	1	0	34	12	-0.2434	287.36	439.93
193	0	1	0	0	0	0	0	1	2	35	1.1667	0.7592	285.27	359.93
193	1	1	0	0	0	0	0	1	1	33	3	-2.522	235.27	419.93
193	0	0	0	1	0	0	0	1	0	22	5	-0.4567	100.79	NA
193	1	1	0	0	0	0	0	1	0	21	8	-2.3848	200.79	319.93
193	0	0	0	1	0	0	0	1	1	26	0.1667	-0.2019	260.79	339.93
193	1	1	0	0	0	0	0	1	0	24	7	-2.1818	220.79	341.46
193	1	1	0	0	0	0	0	1	1	28	5	-0.4142	220.79	279.93
193	1	1	0	0	0	0	0	1	0	37	5	-1.2075	141.03	379.93
193	0	0	0	1	0	0	0	1	2	24	0.5	-0.679	120.79	319.93
193	0	1	0	0	0	0	0	1	0	42	4.5	-2.0861	285.27	279.93
193	1	1	0	0	0	0	0	1	0	29	6.4167	-1.1279	240.79	439.93
193	1	1	0	0	1	0	0	1	0	72	30	-2.2455	230.18	359.93
193	1	0	0	0	1	1	0	0	0	65	9	-0.9533	NA	279.93
193	1	1	0	0	0	0	0	1	5	39	0.1667	-1.2059	285.27	399.93
193	1	0	0	1	0	0	0	1	4	20	0.5	-1.4703	285.27	319.93
193	0	0	0	0	0	0	0	1	1	25	2.1667	-2.2026	285.27	419.93
193	0	1	0	0	0	0	0	1	3	24	0.25	-0.8096	226.5	419.93
193	1	1	0	0	1	0	0	1	0	55	17.75	-0.5812	216.03	279.93
193	0	0	0	1	0	0	0	1	0	28	10.5	0.4264	341.03	219.93
193	1	1	0	0	1	0	0	1	3	31	2.5	0.3846	300.79	359.93
193	0	0	0	1	0	0	0	1	1	19	2.5833	-1.5472	280.79	239.93
193	0	0	0	1	0	0	0	1	0	23	0.1667	-1.9035	280.79	239.93
193	1	1	0	0	1	0	0	1	0	35	5	-1.5996	223.74	339.93
193	0	1	0	0	1	0	0	1	0	33	3	-2.3525	100.79	319.93
193	1	0	0	0	0	0	0	1	2	60	2	-2.7768	100.79	439.93
193	1	1	0	0	1	0	0	1	0	35	6	-1.2329	254.83	110
193	0	0	1	0	0	0	0	1	0	47	30	1.175	120.79	179.93
193	0	1	0	0	0	0	0	1	3	26	1.6667	-0.7596	200.79	279.93
194	1	1	0	0	1	0	0	1	0	58	12	-2.9035	300.79	139.92
194	0	1	0	0	1	0	0	1	0	71	18	-1.4021	120.79	279.92
194	1	0	0	1	0	0	0	1	0	23	5	-1.0295	220.79	419.92
194	0	1	0	0	1	0	0	1	0	42	5.5	0.746	240.79	239.92
194	0	1	0	0	0	0	0	1	0	46	27	-0.8949	140.79	379.92
194	0	0	0	1	0	0	0	1	2	36	2	-1.9258	200.79	399.92
194	1	1	0	0	1	1	0	0	0	45	8.6667	1.199	340.79	319.92
194	0	1	0	0	0	0	0	1	3	36	0	-1.7988	160.79	359.92
194	0	0	0	1	0	0	0	1	5	23	1.5	0.279	360.79	339.92
194	0	1	0	0	0	0	0	1	0	35	0.3333	0.1453	180.79	419.92
194	0	1	0	0	0	0	0	1	2	43	1.8333	-1.6075	260.79	279.92
194	1	1	0	0	0	0	0	1	1	22	1.8638	0.3425	100.79	499.92
194	1	1	0	0	1	0	0	1	0	69	30	-0.08	100.79	479.92
194	1	1	0	0	0	0	0	1	2	23	1.1667	-1.9414	100.79	359.92
194	0	1	0	0	1	0	0	1	0	42	14.5	-1.2162	204.83	419.92
194	0	1	0	0	0	0	0	1	1	27	3.3333	1.303	220.79	279.92
194	0	0	0	1	0	0	0	1	2	25	3.5	-1.626	180.79	199.92
194	1	1	0	0	0	0	0	1	1	35	1	-2.3394	160.79	399.92
194	0	0	0	0	0	0	0	1	7	38	3.5	-0.8326	300.79	339.92
194	1	0	0	1	1	0	0	1	1	25	23	-0.8202	220.79	379.92
194	0	0	1	0	0	0	0	1	1	40	6.25	-2.1934	180.79	439.92
194	0	1	0	0	0	0	0	1	0	34	10	-2.236	300.79	239.92
194	1	0	1	0	1	0	0	1	2	31	6	-0.8152	340.79	239.92
194	0	1	0	0	1	0	0	1	0	60	28.5	-0.4434	220.79	339.92
194	1	0	0	1	1	0	0	1	0	23	20	-0.466	291.03	419.92
194	1	1	0	0	1	0	0	1	0	40	17	-1.3152	200.79	439.92
194	0	0	0	1	0	0	0	1	2	20	0.0833	-0.0502	380.79	339.92
194	0	0	0	1	1	0	0	1	0	19	9	-0.2883	NA	NA
194	0	1	0	0	1	0	0	1	0	41	10.3197	-1.2847	360.79	399.92
194	1	0	0	1	0	0	1	0	0	37	5	-1.8533	120.79	439.92
194	0	0	0	1	1	0	0	1	0	35	25	1.0578	240.79	339.92
194	0	1	0	0	1	0	0	1	0	36	20	-0.5398	160.79	399.92
194	0	1	0	0	0	0	1	0	0	35	17	0.6515	220.79	239.92
194	1	1	0	0	1	0	0	1	0	51	2	-1.0091	360.79	359.92
194	1	1	0	0	0	0	0	1	1	30	1.25	-2.9139	180.79	479.92
194	1	0	1	0	1	0	0	1	0	50	20	-0.6662	340.79	259.92
194	1	1	0	0	0	0	0	1	0	27	5	2.0802	260.79	199.92
194	1	1	0	0	0	0	0	1	0	33	7.4167	-0.2059	293.17	179.92
194	0	1	0	0	0	0	0	1	2	36	1.283	-1.9696	100.79	399.92
194	0	0	0	0	0	0	0	1	1	40	14	-2.1196	223.75	239.92
194	1	0	0	0	1	0	0	1	0	65	24.5	-1.9166	100.79	479.92
194	1	0	1	0	0	0	0	1	0	31	22.6937	-2.4629	180.79	219.92
194	1	1	0	0	0	0	0	1	1	37	0	0.9029	200.79	359.92
194	1	1	0	0	1	0	0	1	0	42	16	-1.7434	148.75	259.92
194	1	0	1	0	1	0	0	1	0	34	11.5	-0.698	140.79	399.92
194	1	1	0	0	0	0	1	0	2	52	11	0.0681	100.79	279.92
194	1	1	0	0	1	0	1	0	0	54	18	-1.3121	200.79	299.92
194	0	1	0	0	1	0	1	0	0	42	17	-0.6966	287.36	119.92
194	1	1	0	0	1	0	0	1	0	55	18.5	-1.6065	120.79	259.92
194	1	0	1	0	0	0	0	1	0	24	11	-1.7263	140.79	419.92
195	0	1	0	0	0	0	0	1	2	34	2.9167	-1.1259	240.79	439.92
195	1	0	0	0	0	0	0	1	1	43	3.1667	-1.209	220.79	419.92
195	0	0	0	1	0	0	0	1	0	24	8	-1.1841	100.79	379.92
195	1	1	0	0	1	0	0	1	1	48	3.5	-2.7692	100.79	339.92
195	1	1	0	0	1	0	0	1	0	33	6	-0.6989	160.79	359.92
195	0	1	0	0	0	0	0	1	0	69	31	-1.6348	220.79	339.92
195	1	0	0	1	0	0	0	1	2	18	0.5	-1.3713	300.79	319.92
195	0	0	0	1	0	0	0	1	1	25	3	-1.7765	100.79	319.92
195	1	0	1	0	0	0	0	1	0	35	6	-1.4484	240.79	339.92
195	1	0	0	1	0	0	0	1	5	26	0.1667	-0.7858	180.79	259.92
195	0	1	0	0	0	0	0	1	0	31	3.25	-2.2799	NA	259.92
195	1	1	0	0	1	0	0	1	0	46	20.9167	-0.8831	240.79	299.92
195	0	1	0	0	0	0	0	1	0	33	5	-2.3225	154.84	399.92
195	1	0	1	0	1	0	0	1	0	47	13.5	-1.1279	204.84	447.28
195	1	1	0	0	1	0	0	1	0	37	15.5	-1.9668	120.79	279.92
195	1	0	0	1	0	0	0	1	2	23	0.25	-1.1622	220.79	299.92
195	1	1	0	0	0	0	0	1	0	27	3.5	-2.0152	100.79	199.92
195	1	1	0	0	0	0	0	1	0	27	5.0241	-2.2787	100.79	239.92
195	1	1	0	0	0	0	0	1	0	45	10	-0.9376	140.79	199.92
195	0	0	0	0	1	0	0	1	1	32	3	0.7495	140.79	319.92
195	0	0	0	1	1	0	0	1	0	25	20	-1.0875	203.94	331.73
195	1	1	0	0	1	0	0	1	3	27	1	-1.3597	340.79	359.92
195	1	1	0	0	0	0	0	1	2	21	2	-1.5764	200.79	179.92
195	1	1	0	0	0	0	0	1	2	53	2	-1.9155	200.79	419.92
195	1	0	0	1	0	0	0	1	0	38	9.64	-2.5324	400.79	299.92
196	1	1	0	0	0	0	0	1	0	35	16	-1.2144	140.79	379.93
196	0	0	0	1	0	0	0	1	3	24	1	-1.4331	140.79	259.93
196	0	0	0	1	0	0	0	1	0	20	16	-1.0656	200.79	422.98
196	0	1	0	0	0	0	0	1	1	49	3	-2.748	240.79	299.93
196	1	0	1	0	0	0	0	1	1	53	3.25	-1.596	NA	379.93
196	0	1	0	0	0	0	0	1	1	31	3	-0.9802	220.79	199.93
196	1	1	0	0	0	0	0	1	1	22	0.6667	-1.6272	180.79	259.93
196	1	0	0	1	0	0	0	1	1	29	2.3133	-1.3631	100.79	379.93
196	0	1	0	0	1	0	0	1	0	48	17.1667	-2.2672	120.79	419.93
196	0	1	0	0	0	0	0	1	1	59	2	-1.3451	340.79	199.93
196	0	0	0	0	0	0	0	1	1	22	3	-1.4962	200.79	399.93
196	0	0	0	0	0	0	0	1	3	38	1.25	-1.3516	241.03	219.93
196	1	0	0	0	1	1	0	0	0	63	63	0.2414	300.79	399.93
196	0	1	0	0	1	0	0	1	2	23	2	-1.2247	340.79	219.93
196	1	1	0	0	0	0	0	1	0	41	5.5	-1.0206	220.79	179.93
196	1	1	0	0	0	0	0	1	0	27	11	0.4578	280.79	259.93
197	0	1	0	0	0	0	0	1	0	27	9	-1.9385	220.79	219.93
197	0	0	0	1	0	0	0	1	0	23	0.1667	-1.6053	160.79	499.93
197	1	1	0	0	1	1	0	0	0	41	6.75	1.715	320.79	99.93
197	1	1	0	0	1	0	0	1	0	57	7.6667	-3.3731	293.17	499.93
197	1	0	1	0	0	0	0	1	0	40	6.4167	0.9386	191.03	259.93
197	1	1	0	0	0	0	0	1	0	38	0.1667	-0.5178	280.79	199.93
197	1	1	0	0	0	0	0	1	5	21	30	-0.8407	180.79	359.93
197	1	1	0	0	0	0	0	1	2	23	1.5	-1.2673	240.79	384.99
197	0	0	0	1	0	0	0	1	3	21	0	-1.5107	266.03	419.93
197	1	0	0	0	0	0	0	1	0	33	3.3333	-1.9662	300.79	179.93
197	0	1	0	0	0	0	0	1	2	20	0.3402	-0.4152	326.5	219.93
197	1	0	0	0	1	0	0	1	0	72	17	0.6925	280.79	339.93
197	0	1	0	0	1	0	0	1	0	52	30	1.0274	216.03	241.46
197	1	1	0	0	1	0	0	1	0	31	10.5	-1.6353	220.79	319.93
197	0	1	0	0	0	0	0	1	2	44	21.3234	-0.8177	200.79	319.93
197	1	1	0	0	0	0	0	1	1	28	2	-2.0051	100.79	299.93
197	1	0	1	0	0	0	0	1	1	51	1	-0.8528	360.79	259.93
197	1	1	0	0	0	0	0	1	2	27	2	0.279	240.79	399.93
197	1	0	0	1	0	0	0	1	5	21	0.4167	-0.4046	260.79	159.93
197	1	0	0	1	0	0	0	1	3	34	0.9167	-1.4712	220.79	439.93
197	1	1	0	0	0	0	0	1	0	21	5	-0.1061	280.79	399.93
198	1	1	0	0	1	0	0	1	0	37	5	-0.3842	260.31	419.92
198	0	1	0	0	1	0	0	1	0	65	19	-2.5638	185.28	439.92
198	1	0	1	0	0	0	0	1	0	27	0.5	-2.9614	166.03	419.92
198	1	1	0	0	0	0	0	1	1	34	1.75	-2.2995	180.79	319.92
198	1	1	0	0	0	0	0	1	0	76	27	-1.8599	180.79	379.92
198	1	1	0	0	1	0	0	1	0	23	10	-1.2363	240.79	319.92
198	0	0	1	0	0	0	0	1	0	38	7	-2.1069	191.03	439.92
198	1	0	0	1	0	0	0	1	2	30	0.25	-0.4694	187.36	399.92
198	1	1	0	0	0	0	0	1	0	46	5.8333	-2.5001	260.31	459.92
198	1	0	1	0	1	0	0	1	0	46	7	-2.5324	235.28	399.92
198	1	0	0	1	1	0	0	1	0	20	20.5	0.2686	180.79	399.92
198	0	1	0	0	1	0	0	1	0	48	11	-1.3569	159.84	419.92
198	0	1	0	0	1	0	0	1	0	50	20	-2.3087	100.79	299.92
198	0	1	0	0	1	0	0	1	0	46	18	-1.9581	105.19	399.92
198	0	1	0	0	1	0	0	1	2	48	2	0.4278	220.79	419.92
198	1	1	0	0	0	0	0	1	1	29	1.5	-0.5082	220.79	339.92
198	1	1	0	0	1	0	0	1	2	28	1	-0.519	180.79	399.92
198	1	0	0	0	1	0	0	1	2	77	2.0833	-1.7748	240.79	299.92
198	1	0	1	0	0	0	0	1	0	32	10.5	-2.9885	240.79	339.92
198	0	1	0	0	1	0	0	1	1	38	6.3333	-1.3003	160.79	259.92
198	1	1	0	0	1	0	0	1	1	50	4.5	-2.1173	159.84	399.92
198	1	0	0	1	0	0	0	1	4	30	1	-1.5337	360.31	359.92
198	1	1	0	0	1	0	0	1	0	21	11.0833	-0.2861	180.79	439.92
198	1	0	0	1	1	0	0	1	1	37	4	-2.5855	105.19	179.92
198	1	1	0	0	1	0	0	1	1	28	4.5	-1.5894	NA	239.92
198	0	0	1	0	1	0	0	1	0	51	28	-1.6179	160.79	259.92
198	1	1	0	0	0	0	0	1	0	36	4.0955	-2.3421	180.79	359.92
198	0	0	0	1	0	0	0	1	2	29	1.25	-1.3297	120.79	359.92
198	0	0	1	0	1	0	0	1	0	35	25.5	1.4582	280.79	299.92
198	1	0	0	0	0	0	0	1	0	49	5	-1.3412	220.79	379.92
198	1	1	0	0	0	0	0	1	0	28	1.6667	-0.0335	200.79	399.92
198	1	0	1	0	0	0	0	1	1	38	4	-0.5213	200.79	359.92
198	1	1	0	0	0	0	0	1	0	36	1.5	-1.1443	220.79	379.92
198	1	1	0	0	1	0	0	1	0	37	8	-1.8612	180.79	339.92
198	0	0	0	1	1	0	0	1	0	31	10	-0.2642	108.96	299.92
198	0	0	1	0	0	0	0	1	0	34	7	-1.1578	NA	299.92
198	0	1	0	0	1	0	0	1	0	74	23	-1.5023	100.79	319.92
198	1	1	0	0	0	0	0	1	0	39	18	-0.0093	280.79	319.92
198	0	0	0	1	1	0	0	1	0	23	15	0.0415	240.79	419.92
198	1	1	0	0	1	0	0	1	2	33	0.1667	-2.1818	180.79	299.92
198	1	1	0	0	1	0	0	1	1	37	5	-2.029	200.79	239.92
198	0	1	0	0	1	0	0	1	0	40	5	-1.7151	180.79	239.92
198	0	1	0	0	0	0	0	1	0	34	0.6667	-1.0931	98.75	399.92
198	1	1	0	0	0	0	0	1	0	42	10	-2.5936	91.03	399.92
198	1	1	0	0	0	0	0	1	0	30	7	-0.9176	300.79	239.92
198	1	0	1	0	0	0	0	1	3	25	0.0833	-1.2558	200.79	379.92
198	0	0	0	0	0	0	0	1	2	27	2.5	-1.129	260.79	379.92
198	1	1	0	0	1	0	0	1	0	48	20	-2.0846	140.79	219.92
198	1	0	0	1	1	0	0	0	0	80	79	-0.3176	155.19	259.92
198	1	0	0	0	1	0	0	0	0	67	39	-0.6596	120.79	299.92
198	1	1	0	0	1	1	0	0	0	69	30	-0.3045	204.83	239.92
198	0	0	0	1	0	0	0	1	0	45	18	-0.7035	100.79	279.92
198	0	0	0	1	0	0	0	1	0	33	5	-1.3037	280.79	359.92
198	1	0	0	0	1	0	0	1	0	39	10	-1.5886	NA	299.92
198	1	0	0	0	1	0	0	1	0	63	11	-2.1871	160.79	239.92
198	1	0	0	1	1	0	0	1	0	24	24	-0.6839	260.79	219.92
198	1	0	0	1	0	0	0	1	0	19	12	-1.0242	180.79	259.92
198	1	0	0	1	0	0	0	1	1	33	20	-2.0623	223.75	239.92
198	0	1	0	0	1	0	0	1	0	68	22	-0.5666	100.79	NA
198	0	1	0	0	1	0	0	1	0	43	4	-1.3596	100.79	359.92
199	1	1	0	0	1	0	0	1	0	51	14.5	-2.3294	260.79	379.92
199	0	1	0	0	0	0	0	1	0	40	10	-2.627	100.79	379.92
199	1	1	0	0	0	0	0	1	0	25	6.3333	-1.1013	240.79	319.92
199	0	0	0	1	0	0	0	1	2	28	1	-2.0758	300.79	259.92
199	0	0	0	1	0	1	0	0	0	83	25	-0.8242	203.93	339.92
199	1	1	0	0	0	0	0	1	2	32	2.6667	-0.1384	200.79	459.92
199	1	0	0	0	1	0	0	1	0	69	26.5	-0.8777	300.79	279.92
199	0	0	0	1	0	0	0	1	2	24	1.9002	0.3946	140.79	499.92
199	0	0	0	1	0	0	0	1	0	23	6.6127	-0.828	380.79	499.92
199	1	0	0	0	1	0	0	1	0	42	2.6667	-1.9425	200.79	479.92
199	0	0	0	1	0	0	0	1	1	32	4	-0.7312	260.79	499.92
199	0	1	0	0	0	0	0	1	0	38	15	-1.0229	260.79	219.92
199	1	0	0	1	0	0	0	1	0	28	14.5	-0.7277	283.19	299.92
199	0	0	0	1	0	0	0	1	2	18	1	-1.8282	140.79	199.92
199	1	1	0	0	0	0	0	1	1	26	2	-0.1302	220.79	219.92
199	1	0	1	0	0	1	0	0	1	40	5	-0.2434	260.79	279.92
199	0	0	0	1	0	0	0	1	0	43	5	0.4821	220.79	279.92
199	0	1	0	0	0	0	0	1	1	25	0.3333	-2.222	180.79	399.92
199	0	0	0	0	0	0	0	1	0	42	5.4167	-2.3306	293.17	399.92
200	1	0	0	0	0	0	0	1	4	18	1	-1.8662	155.19	319.93
200	1	1	0	0	1	0	0	1	2	38	2	-2.4375	100.79	399.93
200	0	1	0	0	0	0	0	1	0	28	8	-0.0437	120.79	399.93
200	1	1	0	0	1	0	0	1	1	34	1	-0.2731	120.79	399.93
200	1	1	0	0	1	0	0	1	0	31	7	-1.1096	100.79	499.93
200	1	0	1	0	0	0	0	1	2	29	2.2563	-2.1934	160.79	359.93
200	1	1	0	0	1	0	0	1	3	34	1.5	-0.198	241.03	419.93
200	0	1	0	0	0	0	0	1	2	39	0.5	-1.1898	120.79	399.93
200	1	1	0	0	0	0	0	1	1	29	2	-1.6692	100.79	399.93
200	1	0	1	0	0	0	0	1	1	48	1	-0.9936	100.79	399.93
200	1	1	0	0	1	0	0	1	0	42	10	-0.666	120.79	399.93
200	0	1	0	0	0	0	0	1	0	28	20	2.8468	166.03	439.93
200	1	0	0	1	1	0	0	1	1	21	2.5	-0.4272	200.79	499.93
200	1	0	0	1	0	0	0	1	0	23	13.5	-0.1898	120.79	339.93
200	1	1	0	0	1	0	0	1	3	34	3.9167	-0.9871	140.79	279.93
200	0	1	0	0	0	0	0	1	3	30	1	-2.0116	287.36	399.93
200	1	1	0	0	0	0	0	1	3	33	1	-1.0144	200.79	499.93
200	1	1	0	0	1	0	0	1	0	30	6.9167	-0.0012	240.79	319.93
200	0	1	0	0	0	1	0	0	0	27	5	-1.1127	191.03	459.93
200	0	1	0	0	1	0	0	1	0	46	20	0.4608	140.79	439.93
200	0	1	0	0	0	0	0	1	2	22	2.8333	-0.8161	285.28	339.93
200	1	1	0	0	1	0	0	1	0	36	8.0833	-1.0402	100.79	199.93
200	0	1	0	0	0	0	0	1	1	44	2.9167	-1.9581	235.28	359.93
200	0	0	0	1	1	0	0	1	0	19	10.5833	-0.3171	240.79	319.93
200	1	1	0	0	0	0	0	1	2	25	2.5833	-1.5101	140.79	319.93
200	0	0	0	0	1	1	0	0	0	51	46	-0.5438	NA	NA
200	0	0	1	0	0	0	0	1	2	37	4	0.1752	240.79	239.93
200	0	0	0	0	1	0	0	1	0	68	29.4167	-2.5654	100.79	379.93
200	1	1	0	0	1	0	0	1	0	36	10	-1.1186	285.28	379.93
200	0	0	0	1	1	0	0	1	0	19	12	0.5892	160.79	297.28
200	0	0	0	1	1	0	0	1	0	32	26.0833	-0.4878	185.28	399.93
200	0	0	1	0	0	0	0	0	0	30	17	2.0307	198.16	319.93
200	1	1	0	0	0	0	0	1	1	25	1	-1.2534	180.79	319.93
200	1	0	0	1	1	0	0	1	0	23	8.8333	0.3309	200.79	499.93
200	0	1	0	0	0	0	0	1	2	27	2	-0.5052	140.79	419.93
200	1	1	0	0	0	0	0	1	1	30	2.1667	-0.1073	100.79	279.93
200	1	1	0	0	0	0	0	1	2	30	3	-0.0831	280.79	459.93
200	0	0	0	1	0	0	0	1	0	20	20	-0.617	285.28	339.93
200	1	1	0	0	0	0	0	1	2	25	1.5	-0.9376	259.84	399.93
200	0	0	0	1	1	1	0	0	0	26	21	0.1177	351.72	499.93
200	1	0	0	1	0	0	0	1	2	38	3	-0.2434	285.28	339.93
200	0	1	0	0	0	0	0	1	2	31	1	0.5005	320.79	199.93
200	1	1	0	0	1	0	0	1	0	41	15.5833	-1.7252	340.79	319.93
200	1	0	0	0	0	0	1	0	0	29	6.1667	-0.1073	240.79	239.93
200	1	0	1	0	0	0	0	1	2	66	5	-0.9664	100.79	239.93
200	1	1	0	0	1	1	0	0	0	40	18	0.1164	240.79	479.93
200	1	0	0	1	1	0	0	1	0	18	18.6667	-0.2653	260.79	299.93
200	1	1	0	0	0	0	0	1	3	45	2	-1.5261	400.79	159.93
200	0	1	0	0	1	0	0	1	1	31	0.5833	-1.3839	198.75	239.93
200	0	1	0	0	1	0	0	1	0	43	3	-1.7324	400.79	239.93
200	1	1	0	0	1	0	0	1	1	27	4	-1.0852	180.79	179.93
200	1	1	0	0	1	0	0	1	0	58	12	0.2889	200.79	179.93
200	0	0	0	1	0	0	0	1	0	20	20.4167	-1.849	200.79	439.93
200	1	0	0	1	0	0	0	1	3	19	0.5	-0.873	140.79	419.93
200	0	1	0	0	1	0	0	1	0	43	10.4167	-0.2007	196.08	419.93
200	1	0	1	0	0	0	0	1	1	24	4	-2.0135	140.79	299.93
200	1	0	0	0	1	0	0	1	0	65	19.1667	-1.5024	226.51	239.93
200	1	0	0	1	0	0	0	1	0	22	13	2.3904	180.79	319.93
201	1	1	0	0	1	0	0	1	1	37	2.5	2.0376	120.79	399.93
201	1	0	0	1	0	0	0	1	1	25	2	-1.4541	198.75	279.93
201	1	1	0	0	0	0	0	1	0	49	10	0.076	154.83	299.93
201	0	0	0	1	0	0	0	1	1	27	0.0833	-1.7042	100.79	499.93
201	1	0	0	0	1	1	0	0	0	83	40	-0.8284	184.61	319.93
201	1	1	0	0	1	0	0	1	1	32	3.0833	1.4124	280.79	379.93
201	0	0	0	1	1	0	0	1	1	19	0.6667	-0.4742	100.79	179.93
201	1	0	0	0	1	1	0	0	0	71	29	-0.5371	120.79	319.93
201	1	1	0	0	1	0	0	1	0	47	18	-2.8089	220.79	459.93
201	1	0	0	0	1	1	0	0	0	80	70	-2.1054	180.79	379.93
201	0	0	1	0	1	0	0	1	0	66	7.25	0.6535	160.79	279.93
201	0	1	0	0	0	0	0	1	0	65	50	-2.3606	100.79	299.93
201	1	1	0	0	1	0	0	0	0	30	15	0.309	340.79	159.93
201	1	1	0	0	1	0	0	1	0	45	5	-1.7607	196.07	459.93
201	1	0	1	0	1	0	0	1	3	36	10	0.3075	120.79	399.93
201	0	1	0	0	1	0	0	1	0	62	23	-1.8924	140.79	419.93
201	1	1	0	0	1	0	0	1	1	42	10	-0.5395	160.79	339.93
201	1	1	0	0	1	0	0	1	0	38	18.4167	-0.233	240.79	399.93
201	0	1	0	0	1	0	0	1	1	27	0.0833	-0.6147	200.79	399.93
201	0	1	0	0	1	0	0	1	0	51	10.3333	-1.829	220.79	399.93
201	1	1	0	0	0	0	0	1	2	29	3	-1.543	220.79	419.93
201	0	0	0	1	1	0	0	1	0	64	19	-0.6923	120.79	479.93
202	0	1	0	0	1	0	0	1	0	30	4.25	-1.6699	166.03	239.92
202	1	1	0	0	1	0	0	1	0	53	29	1.3976	393.17	359.92
202	1	1	0	0	1	1	0	0	0	74	21.4167	-0.7418	180.19	319.92
202	1	1	0	0	0	0	0	1	0	34	5	-0.6804	400.79	179.92
202	0	1	0	0	0	0	0	1	0	39	15.5	-2.0192	160.79	379.92
202	1	0	0	1	0	0	0	1	2	23	0.8333	0.0835	NA	299.92
